txn_id,reporting_year,period_month,period_state,txn_date,account_id,account_name,account_type,txn_class,amount_base,base_currency,amount_reporting,reporting_currency,gl_code,category_group_key,source_system,source_record_ref
hbgl_2026_001132,2026,2026-10,forecast,2026-10-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-1680.40,SGD,-1680.40,SGD,,,homebudget_sync,hb_gl:2026-10-17:1132
hbgl_2026_001133,2026,2026-08,forecast,2026-08-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-1680.40,SGD,-1680.40,SGD,,,homebudget_sync,hb_gl:2026-08-17:1133
hbgl_2026_001134,2026,2026-07,forecast,2026-07-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-1680.40,SGD,-1680.40,SGD,,,homebudget_sync,hb_gl:2026-07-17:1134
hbgl_2026_001135,2026,2026-06,forecast,2026-06-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-1680.40,SGD,-1680.40,SGD,,,homebudget_sync,hb_gl:2026-06-17:1135
hbgl_2026_001136,2026,2026-09,forecast,2026-09-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-1680.40,SGD,-1680.40,SGD,,,homebudget_sync,hb_gl:2026-09-17:1136
hbgl_2026_001137,2026,2026-10,forecast,2026-10-17,TWH CPF OA SGD,CPF OA,external,transfer_in,1680.40,SGD,1680.40,SGD,,,homebudget_sync,hb_gl:2026-10-17:1137
hbgl_2026_001138,2026,2026-06,forecast,2026-06-17,TWH CPF OA SGD,CPF OA,external,transfer_in,1680.40,SGD,1680.40,SGD,,,homebudget_sync,hb_gl:2026-06-17:1138
hbgl_2026_001139,2026,2026-07,forecast,2026-07-17,TWH CPF OA SGD,CPF OA,external,transfer_in,1680.40,SGD,1680.40,SGD,,,homebudget_sync,hb_gl:2026-07-17:1139
hbgl_2026_001140,2026,2026-08,forecast,2026-08-17,TWH CPF OA SGD,CPF OA,external,transfer_in,1680.40,SGD,1680.40,SGD,,,homebudget_sync,hb_gl:2026-08-17:1140
hbgl_2026_001141,2026,2026-09,forecast,2026-09-17,TWH CPF OA SGD,CPF OA,external,transfer_in,1680.40,SGD,1680.40,SGD,,,homebudget_sync,hb_gl:2026-09-17:1141
hbgl_2026_001142,2026,2026-12,forecast,2026-12-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-1680.40,SGD,-1680.40,SGD,,,homebudget_sync,hb_gl:2026-12-17:1142
hbgl_2026_001143,2026,2026-11,forecast,2026-11-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-1680.40,SGD,-1680.40,SGD,,,homebudget_sync,hb_gl:2026-11-17:1143
hbgl_2026_001144,2026,2026-12,forecast,2026-12-17,TWH CPF OA SGD,CPF OA,external,transfer_in,1680.40,SGD,1680.40,SGD,,,homebudget_sync,hb_gl:2026-12-17:1144
hbgl_2026_001145,2026,2026-11,forecast,2026-11-17,TWH CPF OA SGD,CPF OA,external,transfer_in,1680.40,SGD,1680.40,SGD,,,homebudget_sync,hb_gl:2026-11-17:1145
hbgl_2026_001146,2026,2026-05,forecast,2026-05-17,TWH CPF SA SGD,CPF SA,external,transfer_in,559.73,SGD,559.73,SGD,,,homebudget_sync,hb_gl:2026-05-17:1146
hbgl_2026_001147,2026,2026-04,forecast,2026-04-17,TWH CPF SA SGD,CPF SA,external,transfer_in,559.73,SGD,559.73,SGD,,,homebudget_sync,hb_gl:2026-04-17:1147
hbgl_2026_001148,2026,2026-03,forecast,2026-03-17,TWH CPF SA SGD,CPF SA,external,transfer_in,559.73,SGD,559.73,SGD,,,homebudget_sync,hb_gl:2026-03-17:1148
hbgl_2026_001149,2026,2026-06,forecast,2026-06-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-559.73,SGD,-559.73,SGD,,,homebudget_sync,hb_gl:2026-06-17:1149
hbgl_2026_001150,2026,2026-03,forecast,2026-03-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-559.73,SGD,-559.73,SGD,,,homebudget_sync,hb_gl:2026-03-17:1150
hbgl_2026_001151,2026,2026-04,forecast,2026-04-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-559.73,SGD,-559.73,SGD,,,homebudget_sync,hb_gl:2026-04-17:1151
hbgl_2026_001152,2026,2026-05,forecast,2026-05-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-559.73,SGD,-559.73,SGD,,,homebudget_sync,hb_gl:2026-05-17:1152
hbgl_2026_001153,2026,2026-06,forecast,2026-06-17,TWH CPF SA SGD,CPF SA,external,transfer_in,559.73,SGD,559.73,SGD,,,homebudget_sync,hb_gl:2026-06-17:1153
hbgl_2026_001154,2026,2026-09,forecast,2026-09-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-559.73,SGD,-559.73,SGD,,,homebudget_sync,hb_gl:2026-09-17:1154
hbgl_2026_001155,2026,2026-12,forecast,2026-12-17,TWH CPF SA SGD,CPF SA,external,transfer_in,559.73,SGD,559.73,SGD,,,homebudget_sync,hb_gl:2026-12-17:1155
hbgl_2026_001156,2026,2026-11,forecast,2026-11-17,TWH CPF SA SGD,CPF SA,external,transfer_in,559.73,SGD,559.73,SGD,,,homebudget_sync,hb_gl:2026-11-17:1156
hbgl_2026_001157,2026,2026-10,forecast,2026-10-17,TWH CPF SA SGD,CPF SA,external,transfer_in,559.73,SGD,559.73,SGD,,,homebudget_sync,hb_gl:2026-10-17:1157
hbgl_2026_001158,2026,2026-09,forecast,2026-09-17,TWH CPF SA SGD,CPF SA,external,transfer_in,559.73,SGD,559.73,SGD,,,homebudget_sync,hb_gl:2026-09-17:1158
hbgl_2026_001159,2026,2026-10,forecast,2026-10-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-559.73,SGD,-559.73,SGD,,,homebudget_sync,hb_gl:2026-10-17:1159
hbgl_2026_001160,2026,2026-07,forecast,2026-07-17,TWH CPF SA SGD,CPF SA,external,transfer_in,559.73,SGD,559.73,SGD,,,homebudget_sync,hb_gl:2026-07-17:1160
hbgl_2026_001161,2026,2026-08,forecast,2026-08-17,TWH CPF SA SGD,CPF SA,external,transfer_in,559.73,SGD,559.73,SGD,,,homebudget_sync,hb_gl:2026-08-17:1161
hbgl_2026_001162,2026,2026-12,forecast,2026-12-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-559.73,SGD,-559.73,SGD,,,homebudget_sync,hb_gl:2026-12-17:1162
hbgl_2026_001163,2026,2026-08,forecast,2026-08-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-559.73,SGD,-559.73,SGD,,,homebudget_sync,hb_gl:2026-08-17:1163
hbgl_2026_001164,2026,2026-07,forecast,2026-07-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-559.73,SGD,-559.73,SGD,,,homebudget_sync,hb_gl:2026-07-17:1164
hbgl_2026_001165,2026,2026-11,forecast,2026-11-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-559.73,SGD,-559.73,SGD,,,homebudget_sync,hb_gl:2026-11-17:1165
hbgl_2026_001166,2026,2026-03,forecast,2026-03-17,TWH CPF MS SGD,CPF MA,external,transfer_in,719.87,SGD,719.87,SGD,,,homebudget_sync,hb_gl:2026-03-17:1166
hbgl_2026_001167,2026,2026-03,forecast,2026-03-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-719.87,SGD,-719.87,SGD,,,homebudget_sync,hb_gl:2026-03-17:1167
hbgl_2026_001168,2026,2026-04,forecast,2026-04-17,TWH CPF MS SGD,CPF MA,external,transfer_in,719.87,SGD,719.87,SGD,,,homebudget_sync,hb_gl:2026-04-17:1168
hbgl_2026_001169,2026,2026-05,forecast,2026-05-17,TWH CPF MS SGD,CPF MA,external,transfer_in,719.87,SGD,719.87,SGD,,,homebudget_sync,hb_gl:2026-05-17:1169
hbgl_2026_001170,2026,2026-06,forecast,2026-06-17,TWH CPF MS SGD,CPF MA,external,transfer_in,719.87,SGD,719.87,SGD,,,homebudget_sync,hb_gl:2026-06-17:1170
hbgl_2026_001171,2026,2026-08,forecast,2026-08-17,TWH CPF MS SGD,CPF MA,external,transfer_in,719.87,SGD,719.87,SGD,,,homebudget_sync,hb_gl:2026-08-17:1171
hbgl_2026_001172,2026,2026-09,forecast,2026-09-17,TWH CPF MS SGD,CPF MA,external,transfer_in,719.87,SGD,719.87,SGD,,,homebudget_sync,hb_gl:2026-09-17:1172
hbgl_2026_001173,2026,2026-10,forecast,2026-10-17,TWH CPF MS SGD,CPF MA,external,transfer_in,719.87,SGD,719.87,SGD,,,homebudget_sync,hb_gl:2026-10-17:1173
hbgl_2026_001174,2026,2026-11,forecast,2026-11-17,TWH CPF MS SGD,CPF MA,external,transfer_in,719.87,SGD,719.87,SGD,,,homebudget_sync,hb_gl:2026-11-17:1174
hbgl_2026_001175,2026,2026-12,forecast,2026-12-17,TWH CPF MS SGD,CPF MA,external,transfer_in,719.87,SGD,719.87,SGD,,,homebudget_sync,hb_gl:2026-12-17:1175
hbgl_2026_001176,2026,2026-07,forecast,2026-07-17,TWH CPF MS SGD,CPF MA,external,transfer_in,719.87,SGD,719.87,SGD,,,homebudget_sync,hb_gl:2026-07-17:1176
hbgl_2026_001177,2026,2026-10,forecast,2026-10-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-719.87,SGD,-719.87,SGD,,,homebudget_sync,hb_gl:2026-10-17:1177
hbgl_2026_001178,2026,2026-09,forecast,2026-09-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-719.87,SGD,-719.87,SGD,,,homebudget_sync,hb_gl:2026-09-17:1178
hbgl_2026_001179,2026,2026-05,forecast,2026-05-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-719.87,SGD,-719.87,SGD,,,homebudget_sync,hb_gl:2026-05-17:1179
hbgl_2026_001180,2026,2026-06,forecast,2026-06-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-719.87,SGD,-719.87,SGD,,,homebudget_sync,hb_gl:2026-06-17:1180
hbgl_2026_001181,2026,2026-07,forecast,2026-07-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-719.87,SGD,-719.87,SGD,,,homebudget_sync,hb_gl:2026-07-17:1181
hbgl_2026_001182,2026,2026-08,forecast,2026-08-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-719.87,SGD,-719.87,SGD,,,homebudget_sync,hb_gl:2026-08-17:1182
hbgl_2026_001183,2026,2026-04,forecast,2026-04-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-719.87,SGD,-719.87,SGD,,,homebudget_sync,hb_gl:2026-04-17:1183
hbgl_2026_001184,2026,2026-12,forecast,2026-12-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-719.87,SGD,-719.87,SGD,,,homebudget_sync,hb_gl:2026-12-17:1184
hbgl_2026_001185,2026,2026-11,forecast,2026-11-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-719.87,SGD,-719.87,SGD,,,homebudget_sync,hb_gl:2026-11-17:1185
hbgl_2026_001186,2026,2026-02,actual,2026-02-17,TWH CPF OA SGD,CPF OA,external,transfer_in,1680.40,SGD,1680.40,SGD,,,homebudget_sync,hb_gl:2026-02-17:1186
hbgl_2026_001187,2026,2026-02,actual,2026-02-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-1680.40,SGD,-1680.40,SGD,,,homebudget_sync,hb_gl:2026-02-17:1187
hbgl_2026_001188,2026,2026-02,actual,2026-02-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-719.87,SGD,-719.87,SGD,,,homebudget_sync,hb_gl:2026-02-17:1188
hbgl_2026_001189,2026,2026-02,actual,2026-02-17,TWH CPF MS SGD,CPF MA,external,transfer_in,719.87,SGD,719.87,SGD,,,homebudget_sync,hb_gl:2026-02-17:1189
hbgl_2026_001190,2026,2026-02,actual,2026-02-17,TWH CPF SA SGD,CPF SA,external,transfer_in,559.73,SGD,559.73,SGD,,,homebudget_sync,hb_gl:2026-02-17:1190
hbgl_2026_001191,2026,2026-02,actual,2026-02-17,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-559.73,SGD,-559.73,SGD,,,homebudget_sync,hb_gl:2026-02-17:1191
hbgl_2026_001192,2026,2026-03,forecast,2026-03-11,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-34.88,SGD,-34.88,SGD,,,homebudget_sync,hb_gl:2026-03-11:1192
hbgl_2026_001193,2026,2026-03,forecast,2026-03-11,TWH - PERSONAL,TWH - Personal,budget,transfer_in,34.88,SGD,34.88,SGD,,,homebudget_sync,hb_gl:2026-03-11:1193
hbgl_2026_001194,2026,2026-03,forecast,2026-03-28,TWH - PERSONAL,TWH - Personal,budget,expense,-1.19,SGD,-1.19,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-03-28:1194
hbgl_2026_001195,2026,2026-03,forecast,2026-03-11,TWH - PERSONAL,TWH - Personal,budget,transfer_out,-23.00,SGD,-23.00,SGD,,,homebudget_sync,hb_gl:2026-03-11:1195
hbgl_2026_001196,2026,2026-03,forecast,2026-03-11,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_in,23.00,SGD,23.00,SGD,,,homebudget_sync,hb_gl:2026-03-11:1196
hbgl_2026_001197,2026,2026-03,forecast,2026-03-28,TWH - PERSONAL,TWH - Personal,budget,expense,-16.79,SGD,-16.79,SGD,Internet/TV,03 internet,homebudget_sync,hb_gl:2026-03-28:1197
hbgl_2026_001198,2026,2026-03,forecast,2026-03-28,TWH - PERSONAL,TWH - Personal,budget,expense,-58.69,SGD,-58.69,SGD,Mobile,05 mobile,homebudget_sync,hb_gl:2026-03-28:1198
hbgl_2026_001199,2026,2026-03,forecast,2026-03-28,TWH - PERSONAL,TWH - Personal,budget,transfer_in,110.25,SGD,110.25,SGD,,,homebudget_sync,hb_gl:2026-03-28:1199
hbgl_2026_001200,2026,2026-03,forecast,2026-03-28,TWH - PERSONAL,TWH - Personal,budget,transfer_out,-33.58,SGD,-33.58,SGD,,,homebudget_sync,hb_gl:2026-03-28:1200
hbgl_2026_001201,2026,2026-03,forecast,2026-03-28,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-110.25,SGD,-110.25,SGD,,,homebudget_sync,hb_gl:2026-03-28:1201
hbgl_2026_001202,2026,2026-03,forecast,2026-03-28,TWH 30 CC HASHEMIS SGD,30 CC Hashemis,credit,transfer_in,33.58,SGD,33.58,SGD,,,homebudget_sync,hb_gl:2026-03-28:1202
hbgl_2026_001203,2026,2026-03,forecast,2026-03-11,TWH - PERSONAL,TWH - Personal,budget,expense,-11.88,SGD,-11.88,SGD,12 dating,09 discretionary,homebudget_sync,hb_gl:2026-03-11:1203
hbgl_2026_001204,2026,2026-02,actual,2026-02-28,TWH - PERSONAL,TWH - Personal,budget,expense,-12.30,SGD,-12.30,SGD,02 food court,01 food,homebudget_sync,hb_gl:2026-02-28:1204
hbgl_2026_001205,2026,2026-01,actual,2026-01-28,TWH - PERSONAL,TWH - Personal,budget,expense,-40.20,SGD,-40.20,SGD,02 food court,01 food,homebudget_sync,hb_gl:2026-01-28:1205
hbgl_2026_001206,2026,2026-01,actual,2026-01-28,TWH - PERSONAL,TWH - Personal,budget,expense,-13.00,SGD,-13.00,SGD,02 food court,01 food,homebudget_sync,hb_gl:2026-01-28:1206
hbgl_2026_001207,2026,2026-01,actual,2026-01-28,TWH - PERSONAL,TWH - Personal,budget,expense,-14.20,SGD,-14.20,SGD,02 food court,01 food,homebudget_sync,hb_gl:2026-01-28:1207
hbgl_2026_001208,2026,2026-01,actual,2026-01-28,TWH - PERSONAL,TWH - Personal,budget,expense,-17.60,SGD,-17.60,SGD,02 non alcoholic drinks,09 discretionary,homebudget_sync,hb_gl:2026-01-28:1208
hbgl_2026_001209,2026,2026-01,actual,2026-01-31,TWH CASH SGD,Cash TWH SGD,cash,transfer_out,-85.00,SGD,-85.00,SGD,,,homebudget_sync,hb_gl:2026-01-31:1209
hbgl_2026_001210,2026,2026-01,actual,2026-01-31,TWH - PERSONAL,TWH - Personal,budget,transfer_in,85.00,SGD,85.00,SGD,,,homebudget_sync,hb_gl:2026-01-31:1210
hbgl_2026_001211,2026,2026-03,forecast,2026-03-12,TWH - PERSONAL,TWH - Personal,budget,expense,-11.00,SGD,-11.00,SGD,02 food court,01 food,homebudget_sync,hb_gl:2026-03-12:1211
hbgl_2026_001212,2026,2026-03,forecast,2026-03-12,TWH - PERSONAL,TWH - Personal,budget,expense,-8.40,SGD,-8.40,SGD,02 non alcoholic drinks,09 discretionary,homebudget_sync,hb_gl:2026-03-12:1212
hbgl_2026_001213,2026,2026-03,forecast,2026-03-12,TWH - PERSONAL,TWH - Personal,budget,expense,-7.60,SGD,-7.60,SGD,02 food court,01 food,homebudget_sync,hb_gl:2026-03-12:1213
hbgl_2026_001214,2026,2026-02,actual,2026-02-28,TWH - PERSONAL,TWH - Personal,budget,expense,-114.55,SGD,-114.55,SGD,02 food court,01 food,homebudget_sync,hb_gl:2026-02-28:1214
hbgl_2026_001215,2026,2026-03,forecast,2026-03-12,TWH - PERSONAL,TWH - Personal,budget,expense,-97.10,SGD,-97.10,SGD,02 food court,01 food,homebudget_sync,hb_gl:2026-03-12:1215
hbgl_2026_001216,2026,2026-02,actual,2026-02-28,TWH - PERSONAL,TWH - Personal,budget,expense,-3.70,SGD,-3.70,SGD,02 non alcoholic drinks,09 discretionary,homebudget_sync,hb_gl:2026-02-28:1216
hbgl_2026_001217,2026,2026-02,actual,2026-02-28,TWH - PERSONAL,TWH - Personal,budget,expense,-41.65,SGD,-41.65,SGD,02 food court,01 food,homebudget_sync,hb_gl:2026-02-28:1217
hbgl_2026_001218,2026,2026-03,forecast,2026-03-13,TWH CASH SGD,Cash TWH SGD,cash,balance,1669.05,SGD,1669.05,SGD,,,homebudget_sync,hb_gl:2026-03-13:1218
hbgl_2026_001219,2026,2026-03,forecast,2026-03-13,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,balance,7852.81,SGD,7852.81,SGD,,,homebudget_sync,hb_gl:2026-03-13:1219
hbgl_2026_001220,2026,2026-03,forecast,2026-03-14,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.39,SGD,16.39,SGD,,,homebudget_sync,hb_gl:2026-03-14:1220
hbgl_2026_001221,2026,2026-03,forecast,2026-03-14,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.39,SGD,-16.39,SGD,,,homebudget_sync,hb_gl:2026-03-14:1221
hbgl_2026_001222,2026,2026-03,forecast,2026-03-13,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-21.00,SGD,-21.00,SGD,,,homebudget_sync,hb_gl:2026-03-13:1222
hbgl_2026_001223,2026,2026-03,forecast,2026-03-13,TWH - PERSONAL,TWH - Personal,budget,transfer_in,21.00,SGD,21.00,SGD,,,homebudget_sync,hb_gl:2026-03-13:1223
hbgl_2026_001224,2026,2026-03,forecast,2026-03-13,TWH - PERSONAL,TWH - Personal,budget,expense,-21.00,SGD,-21.00,SGD,03 dining,01 food,homebudget_sync,hb_gl:2026-03-13:1224
hbgl_2026_001225,2026,2026-03,forecast,2026-03-14,TWH - PERSONAL,TWH - Personal,budget,expense,-16.39,SGD,-16.39,SGD,01 groceries,01 food,homebudget_sync,hb_gl:2026-03-14:1225
hbgl_2026_001226,2026,2026-05,forecast,2026-05-13,TWH - PERSONAL,TWH - Personal,budget,expense,-338.04,SGD,-338.04,SGD,Taxes - income,02 income tax SGP,homebudget_sync,hb_gl:2026-05-13:1226
hbgl_2026_001227,2026,2026-06,forecast,2026-06-13,TWH - PERSONAL,TWH - Personal,budget,expense,-338.04,SGD,-338.04,SGD,Taxes - income,02 income tax SGP,homebudget_sync,hb_gl:2026-06-13:1227
hbgl_2026_001228,2026,2026-07,forecast,2026-07-13,TWH - PERSONAL,TWH - Personal,budget,expense,-338.04,SGD,-338.04,SGD,Taxes - income,02 income tax SGP,homebudget_sync,hb_gl:2026-07-13:1228
hbgl_2026_001229,2026,2026-09,forecast,2026-09-13,TWH - PERSONAL,TWH - Personal,budget,expense,-338.04,SGD,-338.04,SGD,Taxes - income,02 income tax SGP,homebudget_sync,hb_gl:2026-09-13:1229
hbgl_2026_001230,2026,2026-08,forecast,2026-08-13,TWH - PERSONAL,TWH - Personal,budget,expense,-338.04,SGD,-338.04,SGD,Taxes - income,02 income tax SGP,homebudget_sync,hb_gl:2026-08-13:1230
hbgl_2026_001231,2026,2026-11,forecast,2026-11-13,TWH - PERSONAL,TWH - Personal,budget,expense,-338.04,SGD,-338.04,SGD,Taxes - income,02 income tax SGP,homebudget_sync,hb_gl:2026-11-13:1231
hbgl_2026_001232,2026,2026-10,forecast,2026-10-13,TWH - PERSONAL,TWH - Personal,budget,expense,-338.04,SGD,-338.04,SGD,Taxes - income,02 income tax SGP,homebudget_sync,hb_gl:2026-10-13:1232
hbgl_2026_001233,2026,2026-08,forecast,2026-08-13,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-338.04,SGD,-338.04,SGD,,,homebudget_sync,hb_gl:2026-08-13:1233
hbgl_2026_001234,2026,2026-12,forecast,2026-12-13,TWH - PERSONAL,TWH - Personal,budget,expense,-338.04,SGD,-338.04,SGD,Taxes - income,02 income tax SGP,homebudget_sync,hb_gl:2026-12-13:1234
hbgl_2026_001235,2026,2026-08,forecast,2026-08-13,TWH - PERSONAL,TWH - Personal,budget,transfer_in,338.04,SGD,338.04,SGD,,,homebudget_sync,hb_gl:2026-08-13:1235
hbgl_2026_001236,2026,2026-07,forecast,2026-07-13,TWH - PERSONAL,TWH - Personal,budget,transfer_in,338.04,SGD,338.04,SGD,,,homebudget_sync,hb_gl:2026-07-13:1236
hbgl_2026_001237,2026,2026-06,forecast,2026-06-13,TWH - PERSONAL,TWH - Personal,budget,transfer_in,338.04,SGD,338.04,SGD,,,homebudget_sync,hb_gl:2026-06-13:1237
hbgl_2026_001238,2026,2026-05,forecast,2026-05-13,TWH - PERSONAL,TWH - Personal,budget,transfer_in,338.04,SGD,338.04,SGD,,,homebudget_sync,hb_gl:2026-05-13:1238
hbgl_2026_001239,2026,2026-05,forecast,2026-05-13,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-338.04,SGD,-338.04,SGD,,,homebudget_sync,hb_gl:2026-05-13:1239
hbgl_2026_001240,2026,2026-06,forecast,2026-06-13,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-338.04,SGD,-338.04,SGD,,,homebudget_sync,hb_gl:2026-06-13:1240
hbgl_2026_001241,2026,2026-07,forecast,2026-07-13,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-338.04,SGD,-338.04,SGD,,,homebudget_sync,hb_gl:2026-07-13:1241
hbgl_2026_001242,2026,2026-10,forecast,2026-10-13,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-338.04,SGD,-338.04,SGD,,,homebudget_sync,hb_gl:2026-10-13:1242
hbgl_2026_001243,2026,2026-09,forecast,2026-09-13,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-338.04,SGD,-338.04,SGD,,,homebudget_sync,hb_gl:2026-09-13:1243
hbgl_2026_001244,2026,2026-12,forecast,2026-12-13,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-338.04,SGD,-338.04,SGD,,,homebudget_sync,hb_gl:2026-12-13:1244
hbgl_2026_001245,2026,2026-09,forecast,2026-09-13,TWH - PERSONAL,TWH - Personal,budget,transfer_in,338.04,SGD,338.04,SGD,,,homebudget_sync,hb_gl:2026-09-13:1245
hbgl_2026_001246,2026,2026-10,forecast,2026-10-13,TWH - PERSONAL,TWH - Personal,budget,transfer_in,338.04,SGD,338.04,SGD,,,homebudget_sync,hb_gl:2026-10-13:1246
hbgl_2026_001247,2026,2026-11,forecast,2026-11-13,TWH - PERSONAL,TWH - Personal,budget,transfer_in,338.04,SGD,338.04,SGD,,,homebudget_sync,hb_gl:2026-11-13:1247
hbgl_2026_001248,2026,2026-12,forecast,2026-12-13,TWH - PERSONAL,TWH - Personal,budget,transfer_in,338.04,SGD,338.04,SGD,,,homebudget_sync,hb_gl:2026-12-13:1248
hbgl_2026_001249,2026,2026-11,forecast,2026-11-13,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-338.04,SGD,-338.04,SGD,,,homebudget_sync,hb_gl:2026-11-13:1249
hbgl_2026_001250,2026,2026-02,actual,2026-02-28,TWH - PERSONAL,TWH - Personal,budget,expense,-20.20,SGD,-20.20,SGD,02 non alcoholic drinks,09 discretionary,homebudget_sync,hb_gl:2026-02-28:1250
hbgl_2026_001251,2026,2026-03,forecast,2026-03-11,TWH - PERSONAL,TWH - Personal,budget,expense,-26.98,SGD,-26.98,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-03-11:1251
hbgl_2026_001252,2026,2026-03,forecast,2026-03-11,TWH - PERSONAL,TWH - Personal,budget,transfer_in,26.98,SGD,26.98,SGD,,,homebudget_sync,hb_gl:2026-03-11:1252
hbgl_2026_001253,2026,2026-03,forecast,2026-03-11,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-26.98,SGD,-26.98,SGD,,,homebudget_sync,hb_gl:2026-03-11:1253
hbgl_2026_001254,2026,2026-03,forecast,2026-03-15,TWH AMAZON USD,TWH Amazon,cash,balance,18.29,USD,23.11,SGD,,,homebudget_sync,hb_gl:2026-03-15:1254
hbgl_2026_001255,2026,2026-03,forecast,2026-03-15,TWH - PERSONAL,TWH - Personal,budget,transfer_in,26.16,SGD,26.16,SGD,,,homebudget_sync,hb_gl:2026-03-15:1255
hbgl_2026_001256,2026,2026-03,forecast,2026-03-15,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-26.16,SGD,-26.16,SGD,,,homebudget_sync,hb_gl:2026-03-15:1256
hbgl_2026_001257,2026,2026-03,forecast,2026-03-15,TWH - PERSONAL,TWH - Personal,budget,expense,-20.16,SGD,-20.16,SGD,02 non alcoholic drinks,09 discretionary,homebudget_sync,hb_gl:2026-03-15:1257
hbgl_2026_001258,2026,2026-03,forecast,2026-03-15,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-88.00,SGD,-88.00,SGD,,,homebudget_sync,hb_gl:2026-03-15:1258
hbgl_2026_001259,2026,2026-03,forecast,2026-03-15,TWH - PERSONAL,TWH - Personal,budget,transfer_in,88.00,SGD,88.00,SGD,,,homebudget_sync,hb_gl:2026-03-15:1259
hbgl_2026_001260,2026,2026-03,forecast,2026-03-25,TWH - PERSONAL,TWH - Personal,budget,transfer_out,-177.53,SGD,-177.53,SGD,,,homebudget_sync,hb_gl:2026-03-25:1260
hbgl_2026_001261,2026,2026-03,forecast,2026-03-25,TWH - PERSONAL,TWH - Personal,budget,expense,-64.18,SGD,-64.18,SGD,Electricity,07 electricity,homebudget_sync,hb_gl:2026-03-25:1261
hbgl_2026_001262,2026,2026-03,forecast,2026-03-25,TWH - PERSONAL,TWH - Personal,budget,expense,-0.65,SGD,-0.65,SGD,Gas,05 gas,homebudget_sync,hb_gl:2026-03-25:1262
